kode_ref_pend,nama_pendidikan,formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms
5210078,S-1 STUDI PEMERINTAHAN,8844bfc4-ef8e-4b86-a914-543f67bef177,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Purwodiningratan | Sekretariat Kelurahan Purwodiningratan,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,8cf7a7a6-bdc5-4f32-86f8-92f655381803,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Semanggi | Sekretariat Kelurahan Semanggi,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,8d06ea25-b0a1-46ac-9294-8b8b4c84debb,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Kadipiro | Sekretariat Kelurahan Kadipiro,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,9424eea9-6b64-46b2-bbed-f4c7410cbfb8,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Joyosuran | Sekretariat Kelurahan Joyosuran,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,94a02d5f-4e61-45a4-8059-da17b0e1393a,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Sangkrah | Sekretariat Kelurahan Sangkrah,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,985ae2f0-343b-435a-9ab4-35cd7a8960dc,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Panularan | Sekretariat Kelurahan Panularan,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,a5ab0117-1ec5-42b8-83ba-f7148bb51a07,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Pasarkliwon | Sekretariat Kelurahan Pasar Kliwon,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,a6b7187f-b30c-419d-b96d-e399fae9964c,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Pucangsawit | Sekretariat Kelurahan Pucangsawit,1,1,2785700,3572800,3
5210078,S-1 STUDI PEMERINTAHAN,ab530784-042b-4fc7-82b6-a823daea6bf2,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Gandekan | Sekretariat Kelurahan Gandekan,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,ba6ca2ae-39bb-4bef-8479-3a4ea93a58db,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Ketelan | Sekretariat Kelurahan Ketelan,1,1,2785700,3572800,3
5210078,S-1 STUDI PEMERINTAHAN,c0b09662-73ac-4826-a35e-718b058840ec,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Jebres | Sekretariat Kelurahan Jebres,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,c3f830bc-fdde-401f-b580-53e2c8fd34d8,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Gajahan | Sekretariat Kelurahan Gajahan,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,c6449bf9-89c5-4d49-bf27-a3e98cd1f1a6,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Sumber | Sekretariat Kelurahan Sumber,1,1,2785700,3572800,3
5210078,S-1 STUDI PEMERINTAHAN,d0ba14b4-9e96-44c2-8539-c6077f7d7687,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Kelurahan Kepatihan Wetan | Sekretariat Kelurahan Kepatihan Wetan,1,1,2785700,3572800,3
5210078,S-1 STUDI PEMERINTAHAN,d4ed3382-4cec-41e9-b302-6b302d6d2e7c,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Jajar | Sekretariat Kelurahan Jajar,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,d53b469b-25ac-4bc5-a9d4-6fc61d7a3619,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Kestalan | Sekretariat Kelurahan Kestalan,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,d9cd7fb0-f860-4b1b-ac97-f750660184fb,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Sriwedari | Sekretariat Kelurahan Sriwedari,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,e2133faa-0d63-454b-a225-c79c10b22975,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Keprabon | Sekretariat Kelurahan Keprabon,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,e6ff9cf9-1f13-4564-b9a1-db30861945b8,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Kauman | Sekretariat Kelurahan Kauman,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,ea86a4d2-3f6e-475d-8e6d-2490cefed23b,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Pajang | Sekretariat Kelurahan Pajang,1,1,2785700,3572800,3
5210078,S-1 STUDI PEMERINTAHAN,ec54a702-229b-42c1-a625-afc11a67630a,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Bumi | Sekretariat Kelurahan Bumi,1,1,2785700,3572800,3
5210078,S-1 STUDI PEMERINTAHAN,eeb2c850-a592-4790-b543-f67a8112e06a,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Kelurahan Setabelan | Sekretariat Kelurahan Setabelan,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,ef4a7e98-0f3b-4854-96e4-1fc6f0020c31,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Kerten | Sekretariat Kelurahan Kerten,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,f8855d39-0adf-4563-880b-5632fcdcb618,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Penumping | Sekretariat Kelurahan Penumping,1,1,2785700,3572800,5
5210078,S-1 STUDI PEMERINTAHAN,fae77aca-f822-4400-92c9-d24351424adc,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Kelurahan Sondakan | Sekretariat Kelurahan Sondakan,1,1,2785700,3572800,3
5210078,S-1 STUDI PEMERINTAHAN,fd9630e5-f890-4512-a785-a17f7f064b7e,Pemerintah Kota Surakarta,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Kelurahan Kedung Lumbu | Sekretariat Kelurahan Kedung Lumbu,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,242a6512-d39e-42ec-a083-210c8abd1145,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Laweyan | Seksi Pembangunan,1,1,2785700,3572800,5
5210078,S-1 STUDI PEMERINTAHAN,26d6cc33-ee7d-4327-bf16-ceb76b11fa64,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Banjarsari | Seksi Pembangunan,1,1,2785700,3572800,3
5210078,S-1 STUDI PEMERINTAHAN,26eedd17-b62f-4709-8b16-59fbf89de4c0,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Jebres | Seksi Pembangunan,1,1,2785700,3572800,2
5210078,S-1 STUDI PEMERINTAHAN,4e4d2d1b-5b10-4286-ac87-33d71c8cc867,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Pasarkliwon | Seksi Pembangunan,1,1,2785700,3572800,1
5210078,S-1 STUDI PEMERINTAHAN,57738a42-69aa-4e2e-b885-a703af0b2be7,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kota Surakarta | Kecamatan Serengan | Seksi Pembangunan,1,1,2785700,3572800,2
5191063,S-1 TEKNIK ELEKTRO,3d2315e3-f10c-4120-b37f-cc07a0581a19,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS KEBAKARAN AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Pemadam Kebakaran | Bidang Penyelamatan dan Penanganan Kebakaran, dan Pertolongan Korban",3,1,2785700,3572800,201
5109791,S-1 TEKNIK INDUSTRI,127aceb6-ec63-4606-8b40-bcb0ef11c946,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS PEMANFAATAN ILMU PENGETAHUAN DAN TEKNOLOGI AHLI PERTAMA,Pemerintah Kota Surakarta | Badan Riset dan Inovasi Daerah | Bidang Inovasi,1,1,2785700,3572800,82
5109791,S-1 TEKNIK INDUSTRI,318cff07-aa35-48b6-836d-989fa580cc8a,Pemerintah Kota Surakarta,CPNS,UMUM,PENERA AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Perdagangan | UPTD Metrologi Legal,2,1,2785700,3572800,251
5101346,S-1 TEKNIK KOMPUTER,468e0277-f0c5-4950-bd53-a434ee517e7c,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Bidang Perencanaan, Pengendalian dan Evaluasi Pembangunan Daerah",1,1,2785700,3572800,36
5101346,S-1 TEKNIK KOMPUTER,699e5373-c472-4eba-bfd9-55d0888f6fa0,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Subbagian Administrasi, Kepegawaian dan Organisasi",1,1,2785700,3572800,45
5101346,S-1 TEKNIK KOMPUTER,8dd0e97a-3f47-4c25-8f4e-347e8e187c69,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,49
5101346,S-1 TEKNIK KOMPUTER,af5d5ab6-86f6-4585-9540-b9bae3a4517a,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Kesatuan Bangsa dan Politik | Bidang Kesatuan Bangsa,1,1,2785700,3572800,24
5101346,S-1 TEKNIK KOMPUTER,ca203a46-b8a6-4dfd-8402-95b55ded51ad,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Pendapatan Daerah | Bidang Pendataan | Subbidang Pengembangan Potensi Pendapatan,1,1,2785700,3572800,27
5101346,S-1 TEKNIK KOMPUTER,ee8819a1-8d8d-4624-862b-c63703ed2803,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Pendapatan Daerah | Bidang Penetapan | Subbidang Dokumentasi Pelaporan,1,1,2785700,3572800,31
5101346,S-1 TEKNIK KOMPUTER,8a0384c7915b4c4c01915b9734d02ddb,Pemerintah Kota Surakarta,CPNS,PENYANDANG DISABILITAS,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,1
5101346,S-1 TEKNIK KOMPUTER,0595f6a6-d441-41b6-bb35-9d8406d92ebb,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Perhubungan | Sekretariat Dinas Perhubungan,2,1,2785700,3572800,76
5101346,S-1 TEKNIK KOMPUTER,096b4581-2716-4c0f-9c60-dddba0b4262f,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengadaan, Pemberhentian, dan Informasi Kepegawaian",1,1,2785700,3572800,13
5101346,S-1 TEKNIK KOMPUTER,17a504f2-a820-4477-8e4a-41f71db070f0,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,8
5101346,S-1 TEKNIK KOMPUTER,4d415505-5212-469d-8eb5-6959f3d3aa99,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pengelolaan Informasi Administrasi Kependudukan dan Pemanfaatan Data,1,1,2785700,3572800,29
5101346,S-1 TEKNIK KOMPUTER,ad277a3e-4c07-44f2-9feb-2cab658a81bb,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Administrasi Pembangunan,1,1,2785700,3572800,56
5101346,S-1 TEKNIK KOMPUTER,b8095a63-aa85-4ddd-aa9b-d98b77de8e9c,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Penyelenggaraan E-Government",1,1,2785700,3572800,9
5109785,S-1 TEKNIK LINGKUNGAN,214b8a0c-4924-44b7-8b3d-a3af5d287377,Pemerintah Kota Surakarta,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Pengelolaan Sampah dan Limbah B3,2,1,2785700,3572800,88
5109785,S-1 TEKNIK LINGKUNGAN,28e68571-9b8a-44f5-9f40-854fe696dcac,Pemerintah Kota Surakarta,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Penataan, Pengendalian dan Pengelolaan Lingkungan",2,1,2785700,3572800,97
5109785,S-1 TEKNIK LINGKUNGAN,48491249-0a84-48ce-9fd5-eb8b712cd0c3,Pemerintah Kota Surakarta,CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Tata Kelola Lingkungan,2,1,2785700,3572800,69
5109785,S-1 TEKNIK LINGKUNGAN,38f640bd-9bee-4a17-933a-33770da761e9,Pemerintah Kota Surakarta,CPNS,UMUM,PENYULUH LINGKUNGAN HIDUP AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Pengelolaan Sampah dan Limbah B3,1,1,2785700,3572800,11
5109785,S-1 TEKNIK LINGKUNGAN,652f1c5a-9b3a-4288-bc1e-26c870658000,Pemerintah Kota Surakarta,CPNS,UMUM,PENYULUH LINGKUNGAN HIDUP AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Lingkungan Hidup | Bidang Penataan, Pengendalian dan Pengelolaan Lingkungan",2,1,2785700,3572800,71
5109100,S-1 TEKNIK SIPIL,3d2315e3-f10c-4120-b37f-cc07a0581a19,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS KEBAKARAN AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Pemadam Kebakaran | Bidang Penyelamatan dan Penanganan Kebakaran, dan Pertolongan Korban",3,1,2785700,3572800,201
5109100,S-1 TEKNIK SIPIL,880986fe-e0d8-4e53-b198-e34a504489af,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA RUANG AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Perumahan, dan Kawasan Permukiman serta Pertanahan | Bidang Pertanahan",1,1,2785700,3572800,14
5109100,S-1 TEKNIK SIPIL,4b76b699-6431-4763-9f9c-c625c4f354e7,Pemerintah Kota Surakarta,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kota Surakarta | Inspektorat | Inspektorat Pembantu IV,1,1,2785700,3572800,3
5109100,S-1 TEKNIK SIPIL,7637d18f-863c-44b8-a44f-b8bdbd261edb,Pemerintah Kota Surakarta,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kota Surakarta | Inspektorat | Inspektorat Pembantu Khusus,2,1,2785700,3572800,16
5109100,S-1 TEKNIK SIPIL,9a36294b-702b-43aa-bce9-d57cf0dad0e1,Pemerintah Kota Surakarta,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kota Surakarta | Inspektorat | Inspektorat Pembantu II,1,1,2785700,3572800,8
5109100,S-1 TEKNIK SIPIL,b3e72d5d-0188-4cd2-ba5a-b479cc926744,Pemerintah Kota Surakarta,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kota Surakarta | Inspektorat | Inspektorat Pembantu III,1,1,2785700,3572800,10
5109100,S-1 TEKNIK SIPIL,fe93b400-8704-4cd7-9e05-4582dd4585c8,Pemerintah Kota Surakarta,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kota Surakarta | Inspektorat | Inspektorat Pembantu I,1,1,2785700,3572800,7
5109100,S-1 TEKNIK SIPIL,0419df7d-5c80-49a4-a114-b5dd5e37030c,Pemerintah Kota Surakarta,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa,5,1,2785700,3572800,288
5109100,S-1 TEKNIK SIPIL,2d2e95d8-6e56-4eac-a580-47b2a643b518,Pemerintah Kota Surakarta,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Sumber Daya Air,3,1,2785700,3572800,82
5190068,S-1 TEKNOLOGI INFORMASI,468e0277-f0c5-4950-bd53-a434ee517e7c,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Bidang Perencanaan, Pengendalian dan Evaluasi Pembangunan Daerah",1,1,2785700,3572800,36
5190068,S-1 TEKNOLOGI INFORMASI,699e5373-c472-4eba-bfd9-55d0888f6fa0,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Subbagian Administrasi, Kepegawaian dan Organisasi",1,1,2785700,3572800,45
5190068,S-1 TEKNOLOGI INFORMASI,8dd0e97a-3f47-4c25-8f4e-347e8e187c69,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,49
5190068,S-1 TEKNOLOGI INFORMASI,af5d5ab6-86f6-4585-9540-b9bae3a4517a,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Kesatuan Bangsa dan Politik | Bidang Kesatuan Bangsa,1,1,2785700,3572800,24
5190068,S-1 TEKNOLOGI INFORMASI,ca203a46-b8a6-4dfd-8402-95b55ded51ad,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Pendapatan Daerah | Bidang Pendataan | Subbidang Pengembangan Potensi Pendapatan,1,1,2785700,3572800,27
5190068,S-1 TEKNOLOGI INFORMASI,ee8819a1-8d8d-4624-862b-c63703ed2803,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Pendapatan Daerah | Bidang Penetapan | Subbidang Dokumentasi Pelaporan,1,1,2785700,3572800,31
5190068,S-1 TEKNOLOGI INFORMASI,0595f6a6-d441-41b6-bb35-9d8406d92ebb,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Perhubungan | Sekretariat Dinas Perhubungan,2,1,2785700,3572800,76
5190068,S-1 TEKNOLOGI INFORMASI,096b4581-2716-4c0f-9c60-dddba0b4262f,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengadaan, Pemberhentian, dan Informasi Kepegawaian",1,1,2785700,3572800,13
5190068,S-1 TEKNOLOGI INFORMASI,4d415505-5212-469d-8eb5-6959f3d3aa99,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pengelolaan Informasi Administrasi Kependudukan dan Pemanfaatan Data,1,1,2785700,3572800,29
5190068,S-1 TEKNOLOGI INFORMASI,ad277a3e-4c07-44f2-9feb-2cab658a81bb,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Administrasi Pembangunan,1,1,2785700,3572800,56
5190068,S-1 TEKNOLOGI INFORMASI,b8095a63-aa85-4ddd-aa9b-d98b77de8e9c,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Penyelenggaraan E-Government",1,1,2785700,3572800,9
5190089,S-1 TEKNOLOGI PANGAN,e0e2cc49-0ffb-44d3-b527-b0d232dd7ac9,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS KETAHANAN PANGAN AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Ketahanan Pangan dan Pertanian | Bidang Ketahanan Pangan,2,1,2785700,3572800,197
